item_root,group_file,id,name,desc,has_icon,has_icon_raw,price,cash_flag,slot_max,xml_relpath,png_dir_relpath,icon_png_relpath,icon_raw_png_relpath
Etc,0403,4032448,Lunch Made with Love,A special lunch Anna made for Gustav. It's packed with tender loving care.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032448/info,Item/Item.wz/Etc/0403.img/04032448/info/icon.png,Item/Item.wz/Etc/0403.img/04032448/info/iconRaw.png
Etc,0403,4032449,Piglet,A piglet that escaped from the farm. Return it to the farm.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032449/info,Item/Item.wz/Etc/0403.img/04032449/info/icon.png,Item/Item.wz/Etc/0403.img/04032449/info/iconRaw.png
Etc,0403,4032450,Empty Lunch Box,Someone has devoured everything that was inside the lunch box.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032450/info,Item/Item.wz/Etc/0403.img/04032450/info/icon.png,Item/Item.wz/Etc/0403.img/04032450/info/iconRaw.png
Etc,0403,4032451,Egg,Eggs from the hen house in the back yard.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032451/info,Item/Item.wz/Etc/0403.img/04032451/info/icon.png,Item/Item.wz/Etc/0403.img/04032451/info/iconRaw.png
Etc,0403,4032452,Bundle of Hay,A bundle of hay used to feed livestock. Baby dragons might like it too.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032452/info,Item/Item.wz/Etc/0403.img/04032452/info/icon.png,Item/Item.wz/Etc/0403.img/04032452/info/iconRaw.png
Etc,0403,4032453,Pork,Juicy pork. Baby dragons might like it.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032453/info,Item/Item.wz/Etc/0403.img/04032453/info/icon.png,Item/Item.wz/Etc/0403.img/04032453/info/iconRaw.png
Etc,0403,4032454,Milk for Baby Dragon,Cow milk. Baby dragons might like it.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032454/info,Item/Item.wz/Etc/0403.img/04032454/info/icon.png,Item/Item.wz/Etc/0403.img/04032454/info/iconRaw.png
Etc,0403,4032455,Letter from Gustav,A letter Gustav wrote to Chief Stan in Henesys. The letter mentions something about pork delivery.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032455/info,Item/Item.wz/Etc/0403.img/04032455/info/icon.png,Item/Item.wz/Etc/0403.img/04032455/info/iconRaw.png
Etc,0403,4032456,Recommendation Letter - Chief Stan,A recommendation letter from Stan. Take it to Power B. Fore and he might let you use the training center.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032456/info,Item/Item.wz/Etc/0403.img/04032456/info/icon.png,Item/Item.wz/Etc/0403.img/04032456/info/iconRaw.png
Etc,0403,4032457,Power B. Fore's Certificate of Training,A certificate that states the recipient has completed Power B. Fore's training. It also appears to be a free pass to use Power B. Fore's training center.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032457/info,Item/Item.wz/Etc/0403.img/04032457/info/icon.png,Item/Item.wz/Etc/0403.img/04032457/info/iconRaw.png
Etc,0403,4032458,Rina's Blue Mushroom Porridge,Some Blue Mushroom porridge Rina made. It's packed nicely and ready for delivery.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032458/info,Item/Item.wz/Etc/0403.img/04032458/info/icon.png,Item/Item.wz/Etc/0403.img/04032458/info/iconRaw.png
Etc,0403,4032459,Blue Mushroom Doll,A cute doll that resembles a Blue Mushroom.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032459/info,Item/Item.wz/Etc/0403.img/04032459/info/icon.png,Item/Item.wz/Etc/0403.img/04032459/info/iconRaw.png
Etc,0403,4032460,Refreshing Stump Sap,Tree sap from a Stump. It is surprisingly refreshing.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032460/info,Item/Item.wz/Etc/0403.img/04032460/info/icon.png,Item/Item.wz/Etc/0403.img/04032460/info/iconRaw.png
Etc,0403,4032461,Zombie Mushroom Doll,"A doll that resembles a Zombie Mushroom, though something isn't quite right with the face.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032461/info,Item/Item.wz/Etc/0403.img/04032461/info/icon.png,Item/Item.wz/Etc/0403.img/04032461/info/iconRaw.png
Etc,0403,4032462,Wild Boar Doll,A cute doll that resembles a Wild Boar.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032462/info,Item/Item.wz/Etc/0403.img/04032462/info/icon.png,Item/Item.wz/Etc/0403.img/04032462/info/iconRaw.png
Etc,0403,4032463,Document with Clue,"A document that has a clue about the thief that stole Sabitrama's herb written on it. It looks like an ordinary letter, though.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032463/info,Item/Item.wz/Etc/0403.img/04032463/info/icon.png,Item/Item.wz/Etc/0403.img/04032463/info/iconRaw.png
Etc,0403,4032464,Sabitrama's Herb,A pouch with a pleasant herbal scent that obviously contains Sabitrama's herb.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032464/info,Item/Item.wz/Etc/0403.img/04032464/info/icon.png,Item/Item.wz/Etc/0403.img/04032464/info/iconRaw.png
Etc,0403,4032465,Nella's Letter of Introduction,A letter of introduction from Nella. It states that the recipient is a capable adventurer.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032465/info,Item/Item.wz/Etc/0403.img/04032465/info/icon.png,Item/Item.wz/Etc/0403.img/04032465/info/iconRaw.png
Etc,0403,4032466,Golem Doll,A cute doll that resembles a Golem.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032466/info,Item/Item.wz/Etc/0403.img/04032466/info/icon.png,Item/Item.wz/Etc/0403.img/04032466/info/iconRaw.png
Etc,0403,4032467,Dragon Scales,A few scales from dragon.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032467/info,Item/Item.wz/Etc/0403.img/04032467/info/icon.png,Item/Item.wz/Etc/0403.img/04032467/info/iconRaw.png
Etc,0403,4032468,Rapid Growth Accelerant,A rapid growth accelerant that was created by a secret organization. It appears to accelerate the growth of plants.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032468/info,Item/Item.wz/Etc/0403.img/04032468/info/icon.png,Item/Item.wz/Etc/0403.img/04032468/info/iconRaw.png
Etc,0403,4032469,John's Map,"John's map, which contains information about some island. That island is said to be the place where the dragon lies asleep.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032469/info,Item/Item.wz/Etc/0403.img/04032469/info/icon.png,Item/Item.wz/Etc/0403.img/04032469/info/iconRaw.png
Etc,0403,4032470,Tropical Fruit Punch,Specially ordered tropical fruit punch that can only be made in Florina Beach.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032470/info,Item/Item.wz/Etc/0403.img/04032470/info/icon.png,Item/Item.wz/Etc/0403.img/04032470/info/iconRaw.png
Etc,0403,4032471,Black Key,A key you received from Shammos on a mission for a secret organization. What is this key used for?,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032471/info,Item/Item.wz/Etc/0403.img/04032471/info/icon.png,Item/Item.wz/Etc/0403.img/04032471/info/iconRaw.png
Etc,0403,4032472,Map of Turtle Island,The map of Turtle Island you received from Captain Hwang. It has the location of an island but not much else is known.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032472/info,Item/Item.wz/Etc/0403.img/04032472/info/icon.png,Item/Item.wz/Etc/0403.img/04032472/info/iconRaw.png
Etc,0403,4032473,Gruesome Bone,Bone that exudes a gruesome energy.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032473/info,Item/Item.wz/Etc/0403.img/04032473/info/icon.png,Item/Item.wz/Etc/0403.img/04032473/info/iconRaw.png
Etc,0403,4032474,Seruf Pearl,"A shiny pearl acquired from Seruf. Based on its shade, it appears to be of the highest quality.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032474/info,Item/Item.wz/Etc/0403.img/04032474/info/icon.png,Item/Item.wz/Etc/0403.img/04032474/info/iconRaw.png
Etc,0403,4032475,Lycanthrope Leather,A tough piece of Lycanthrope leather.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032475/info,Item/Item.wz/Etc/0403.img/04032475/info/icon.png,Item/Item.wz/Etc/0403.img/04032475/info/iconRaw.png
Etc,0403,4032476,Captain Alpha's Buckle,"Captain Alpha's buckle, which was discovered deep inside the ocean in a treasure chest near the shipwreck. It looks extremely fancy.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032476/info,Item/Item.wz/Etc/0403.img/04032476/info/icon.png,Item/Item.wz/Etc/0403.img/04032476/info/iconRaw.png
Etc,0403,4032477,Unbreakable Porcelain,Unbreakable Porcelain that Herb Town is known for.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032477/info,Item/Item.wz/Etc/0403.img/04032477/info/icon.png,Item/Item.wz/Etc/0403.img/04032477/info/iconRaw.png
Etc,0403,4032478,V.I. Orange Mushroom Wine,An expensive wine made with Orange Mushroom Caps from Victoria Islands. ,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032478/info,Item/Item.wz/Etc/0403.img/04032478/info/icon.png,Item/Item.wz/Etc/0403.img/04032478/info/iconRaw.png
Etc,0403,4032479,Training Instructor's Badge,Token indicating the Perion Training Instructor.,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032479/info,Item/Item.wz/Etc/0403.img/04032479/info/icon.png,Item/Item.wz/Etc/0403.img/04032479/info/iconRaw.png
Etc,0403,4032480,Stanlica's Guitar,"Music can expose the most painful roots of the heart, but it will always reveal the truth.\r\n#c- Chief Stan -#",1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032480/info,Item/Item.wz/Etc/0403.img/04032480/info/icon.png,Item/Item.wz/Etc/0403.img/04032480/info/iconRaw.png
Etc,0403,4032481,Unseemly Ocarina,"It's missing some holes, as though it were constructed hastily. But the sound seems to be fine.",1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032481/info,Item/Item.wz/Etc/0403.img/04032481/info/icon.png,Item/Item.wz/Etc/0403.img/04032481/info/iconRaw.png
Etc,0403,4032482,Darkween's Monster Drum,"You must live life with passion, so that the rest of the world might learn how to live.\r\n#c- Dark Lord -#",1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032482/info,Item/Item.wz/Etc/0403.img/04032482/info/icon.png,Item/Item.wz/Etc/0403.img/04032482/info/iconRaw.png
Etc,0403,4032483,Solomon's Sealed Bow,Looks quite ordinary for a supposedly legendary bow.,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032483/info,Item/Item.wz/Etc/0403.img/04032483/info/icon.png,Item/Item.wz/Etc/0403.img/04032483/info/iconRaw.png
Etc,0403,4032484,Kyrinvana's Guitar,Blast this song until the rhythm pumps your blood and the chorus echoes through your bones...\r\n#c- Kyrin -#,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032484/info,Item/Item.wz/Etc/0403.img/04032484/info/icon.png,Item/Item.wz/Etc/0403.img/04032484/info/iconRaw.png
Etc,0403,4032485,Large Model of a Coin,A large replica of a coin made by Shumi. Looks very desirable. ,1,1,,,200,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032485/info,Item/Item.wz/Etc/0403.img/04032485/info/icon.png,Item/Item.wz/Etc/0403.img/04032485/info/iconRaw.png
Etc,0403,4032486,Green Slime Eraser,An eraser made by collecting slime liquids. Use it on the dirty Treasure Map.,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032486/info,Item/Item.wz/Etc/0403.img/04032486/info/icon.png,Item/Item.wz/Etc/0403.img/04032486/info/iconRaw.png
Etc,0403,4032487,Improved Flint,Its heat is strong enough to evaporate water from afar. Use it on the Slightly Cleaned Treasure Map.,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032487/info,Item/Item.wz/Etc/0403.img/04032487/info/icon.png,Item/Item.wz/Etc/0403.img/04032487/info/iconRaw.png
Etc,0403,4032488,Ayan Mercury's Microphone,I will love my life just as I love the melody of this song.(Use it on the dirty Treasure Map.)\r\n#c- Ayan -#,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032488/info,Item/Item.wz/Etc/0403.img/04032488/info/icon.png,Item/Item.wz/Etc/0403.img/04032488/info/iconRaw.png
Etc,0403,4032489,Ink Sack,A Sack containing Ink. Use it on the dirty Treasure Map.,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032489/info,Item/Item.wz/Etc/0403.img/04032489/info/icon.png,Item/Item.wz/Etc/0403.img/04032489/info/iconRaw.png
Etc,0403,4032490,Cold Medicine,Effective Cold Medicine from Henesys.,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032490/info,Item/Item.wz/Etc/0403.img/04032490/info/icon.png,Item/Item.wz/Etc/0403.img/04032490/info/iconRaw.png
Etc,0403,4032491,Andras' Emblem,Emblem of the demon Andras who was sealed up in Perion. It allows you to enter the location in which Andras resides.,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032491/info,Item/Item.wz/Etc/0403.img/04032491/info/icon.png,Item/Item.wz/Etc/0403.img/04032491/info/iconRaw.png
Etc,0403,4032492,Amdusias' Emblem,Emblem of the demon Amdusias who was sealed up in Henesys. It allows you to enter the location in which Amdusias resides.,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032492/info,Item/Item.wz/Etc/0403.img/04032492/info/icon.png,Item/Item.wz/Etc/0403.img/04032492/info/iconRaw.png
Etc,0403,4032493,Valefor's Emblem,Emblem of the demon Valefor who was sealed up in Kerning City. It allows you to enter the location in which Valefor resides.,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032493/info,Item/Item.wz/Etc/0403.img/04032493/info/icon.png,Item/Item.wz/Etc/0403.img/04032493/info/iconRaw.png
Etc,0403,4032494,Crocell's Emblem,Emblem of the demon Crocell who was sealed up in Nautilus. It allows you to enter the location in which Crocell resides.,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032494/info,Item/Item.wz/Etc/0403.img/04032494/info/icon.png,Item/Item.wz/Etc/0403.img/04032494/info/iconRaw.png
Etc,0403,4032495,Marbas' Emblem,Emblem of the demon Marbas who was sealed up in Ellinia. It allows you to enter the location in which Marbas resides.,1,1,,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032495/info,Item/Item.wz/Etc/0403.img/04032495/info/icon.png,Item/Item.wz/Etc/0403.img/04032495/info/iconRaw.png
Etc,0403,4032496,Devil Hunter's Necklace,Necklace shows that you defeat a Demon.,1,1,,,200,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032496/info,Item/Item.wz/Etc/0403.img/04032496/info/icon.png,Item/Item.wz/Etc/0403.img/04032496/info/iconRaw.png
Etc,0403,4032497,Potter,A master craftsman in Herb Town. He is as light as a feather.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032497/info,Item/Item.wz/Etc/0403.img/04032497/info/icon.png,Item/Item.wz/Etc/0403.img/04032497/info/iconRaw.png
Etc,0403,4032498,Thick Branch,A tree branch from a Stump. You can use it to repair the fence.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032498/info,Item/Item.wz/Etc/0403.img/04032498/info/icon.png,Item/Item.wz/Etc/0403.img/04032498/info/iconRaw.png
Etc,0403,4032502,Dragon Scale,Scale left behind after the Onyx Dragon's ecdysis. It stores the force of the dragon. Something remarkable could be created using the Maker skill.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032502/info,Item/Item.wz/Etc/0403.img/04032502/info/icon.png,Item/Item.wz/Etc/0403.img/04032502/info/iconRaw.png
Etc,0403,4032503,Shiny Dragon Scale,Scale left behind after the Onyx Dragon's ecdysis. The force of the dragon is stored inside the golden emblem. Something remarkable could be created using the Maker skill.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032503/info,Item/Item.wz/Etc/0403.img/04032503/info/icon.png,Item/Item.wz/Etc/0403.img/04032503/info/iconRaw.png
Etc,0403,4032504,Lycanthrope Leather,A tough piece of Lycanthrope leather.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032504/info,Item/Item.wz/Etc/0403.img/04032504/info/icon.png,Item/Item.wz/Etc/0403.img/04032504/info/iconRaw.png
Etc,0403,4032505,Captain Alpha's Buckle,"Captain Alpha's buckle, which was discovered deep inside the ocean in a treasure chest near the shipwreck. It looks extremely fancy.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032505/info,Item/Item.wz/Etc/0403.img/04032505/info/icon.png,Item/Item.wz/Etc/0403.img/04032505/info/iconRaw.png
Etc,0403,4032506,Locker Key,Key to a locker at the Kerning Square Station.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032506/info,Item/Item.wz/Etc/0403.img/04032506/info/icon.png,Item/Item.wz/Etc/0403.img/04032506/info/iconRaw.png
Etc,0403,4032507,Composition Notes,"Lost composition notes that belong to Maestro Rho, a genius composer.",1,1,0,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032507/info,Item/Item.wz/Etc/0403.img/04032507/info/icon.png,Item/Item.wz/Etc/0403.img/04032507/info/iconRaw.png
Etc,0403,4032508,Secret Recipe,The seven star chef Robby Fray's secret recipe.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032508/info,Item/Item.wz/Etc/0403.img/04032508/info/icon.png,Item/Item.wz/Etc/0403.img/04032508/info/iconRaw.png
Etc,0403,4032509,Latest Model MP3,Latest model MP3 with a sophisticated design and increased memory capacity.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032509/info,Item/Item.wz/Etc/0403.img/04032509/info/icon.png,Item/Item.wz/Etc/0403.img/04032509/info/iconRaw.png
Etc,0403,4032510,Legendary Scissors,Marshall the hair stylist's legendary scissors.,1,1,0,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032510/info,Item/Item.wz/Etc/0403.img/04032510/info/icon.png,Item/Item.wz/Etc/0403.img/04032510/info/iconRaw.png
Etc,0403,4032511,Andy's Pocket Watch,"An item that activates the Time Gate. It has Andy the Time Traveler's name engraved on it, so only he can use it.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032511/info,Item/Item.wz/Etc/0403.img/04032511/info/icon.png,Item/Item.wz/Etc/0403.img/04032511/info/iconRaw.png
Etc,0403,4032512,Primary Clue to the Case,A piece of paper that contains a clue to the case Andy is working on. It's hard to read what it says. The paper has been severely damaged.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032512/info,Item/Item.wz/Etc/0403.img/04032512/info/icon.png,Item/Item.wz/Etc/0403.img/04032512/info/iconRaw.png
Etc,0403,4032513,Wrinkled Sketchbook Loose-Leaf,A sheet of paper that appears to be from a sketchbook.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032513/info,Item/Item.wz/Etc/0403.img/04032513/info/icon.png,Item/Item.wz/Etc/0403.img/04032513/info/iconRaw.png
Etc,0403,4032514,Shelter Key,A key to the shelter at the harbor.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032514/info,Item/Item.wz/Etc/0403.img/04032514/info/icon.png,Item/Item.wz/Etc/0403.img/04032514/info/iconRaw.png
Etc,0403,4032515,Bergamot's Time Sand,Time Sand that belonged to Bergamot.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032515/info,Item/Item.wz/Etc/0403.img/04032515/info/icon.png,Item/Item.wz/Etc/0403.img/04032515/info/iconRaw.png
Etc,0403,4032516,Dunas's Time Sand,Time Sand that belonged to Dunas.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032516/info,Item/Item.wz/Etc/0403.img/04032516/info/icon.png,Item/Item.wz/Etc/0403.img/04032516/info/iconRaw.png
Etc,0403,4032517,Aufheben's Time Sand,Time Sand that belonged to Aufheben.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032517/info,Item/Item.wz/Etc/0403.img/04032517/info/icon.png,Item/Item.wz/Etc/0403.img/04032517/info/iconRaw.png
Etc,0403,4032518,Oberon's Time Sand,Time Sand that belonged to Oberon.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032518/info,Item/Item.wz/Etc/0403.img/04032518/info/icon.png,Item/Item.wz/Etc/0403.img/04032518/info/iconRaw.png
Etc,0403,4032519,Nibelung's Time Sand,Time Sand that belonged to Nibelung.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032519/info,Item/Item.wz/Etc/0403.img/04032519/info/icon.png,Item/Item.wz/Etc/0403.img/04032519/info/iconRaw.png
Etc,0403,4032520,Maid Apron,"An apron Bao is giving May as a present. An apron? That's a strange gift, but take it over to May anyway.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032520/info,Item/Item.wz/Etc/0403.img/04032520/info/icon.png,Item/Item.wz/Etc/0403.img/04032520/info/iconRaw.png
Etc,0403,4032521,VIP Invitation,An invitation that grants admission to the VIP Zone. ,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032521/info,Item/Item.wz/Etc/0403.img/04032521/info/icon.png,Item/Item.wz/Etc/0403.img/04032521/info/iconRaw.png
Etc,0403,4032522,Yellow Turkey Egg,An oversized Yellow Turkey Egg. You can turn this in to Cody.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032522/info,Item/Item.wz/Etc/0403.img/04032522/info/icon.png,Item/Item.wz/Etc/0403.img/04032522/info/iconRaw.png
Etc,0403,4032523,Green Turkey Egg,An oversized Green Turkey Egg. You can turn this in to Cody. ,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032523/info,Item/Item.wz/Etc/0403.img/04032523/info/icon.png,Item/Item.wz/Etc/0403.img/04032523/info/iconRaw.png
Etc,0403,4032524,Blue Turkey Egg,An oversized Blue Turkey Egg. You can turn this in to Cody. ,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032524/info,Item/Item.wz/Etc/0403.img/04032524/info/icon.png,Item/Item.wz/Etc/0403.img/04032524/info/iconRaw.png
Etc,0403,4032525,Turkey Commando's Eye,A pair of futuristic eyeglasses previously worn by Turkey Commando.,1,1,1,,1,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032525/info,Item/Item.wz/Etc/0403.img/04032525/info/icon.png,Item/Item.wz/Etc/0403.img/04032525/info/iconRaw.png
Etc,0403,4032576,Green Mardi Gras Feather,,1,1,1,,100,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032576/info,Item/Item.wz/Etc/0403.img/04032576/info/icon.png,Item/Item.wz/Etc/0403.img/04032576/info/iconRaw.png
Etc,0403,4032577,Purple Mardi Gras Feather,,1,1,1,,100,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032577/info,Item/Item.wz/Etc/0403.img/04032577/info/icon.png,Item/Item.wz/Etc/0403.img/04032577/info/iconRaw.png
Etc,0403,4032578,Red Mardi Gras Feather,,1,1,1,,100,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04032578/info,Item/Item.wz/Etc/0403.img/04032578/info/icon.png,Item/Item.wz/Etc/0403.img/04032578/info/iconRaw.png
Etc,0405,4055000,Cassandra's Divine Coupon,Use this at #cHenesys Plastic Surgery# to #ctemporarily# change face once,1,1,,,1,Item/Item.wz/Etc/0405.img.xml,Item/Item.wz/Etc/0405.img/04055000/info,Item/Item.wz/Etc/0405.img/04055000/info/icon.png,Item/Item.wz/Etc/0405.img/04055000/info/iconRaw.png
Etc,0405,4055001,Cassandra's Divine Coupon,Use this at #cKerning City# Hair Salon to #ctemporarily# change hairstyle once,1,1,,,1,Item/Item.wz/Etc/0405.img.xml,Item/Item.wz/Etc/0405.img/04055001/info,Item/Item.wz/Etc/0405.img/04055001/info/icon.png,Item/Item.wz/Etc/0405.img/04055001/info/iconRaw.png
Etc,0405,4055004,Henesys Plastic Surgery Event Coupon,Use this at #cHenesys Plastic Surgery# to #ctemporarily# change face once,1,1,,,1,Item/Item.wz/Etc/0405.img.xml,Item/Item.wz/Etc/0405.img/04055004/info,Item/Item.wz/Etc/0405.img/04055004/info/icon.png,Item/Item.wz/Etc/0405.img/04055004/info/iconRaw.png
Etc,0405,4055005,Kerning City Hair Salon Coupon,Use this at #cKerning City# Hair Salon to #ctemporarily# change hairstyle once,1,1,,,1,Item/Item.wz/Etc/0405.img.xml,Item/Item.wz/Etc/0405.img/04055005/info,Item/Item.wz/Etc/0405.img/04055005/info/icon.png,Item/Item.wz/Etc/0405.img/04055005/info/iconRaw.png
Etc,0408,4080000,Slime & Mushroom Omok Set,A set that allows you to play Omok. Uses slime and mushroom-shaped figures for the game.,1,1,1,,,Item/Item.wz/Etc/0408.img.xml,Item/Item.wz/Etc/0408.img/04080000/info,Item/Item.wz/Etc/0408.img/04080000/info/icon.png,Item/Item.wz/Etc/0408.img/04080000/info/iconRaw.png
Etc,0408,4080001,Slime & Octopus Omok Set,A set that allows you to play Omok. Uses slime and octopus-shaped figures for the game.,1,1,1,,,Item/Item.wz/Etc/0408.img.xml,Item/Item.wz/Etc/0408.img/04080001/info,Item/Item.wz/Etc/0408.img/04080001/info/icon.png,Item/Item.wz/Etc/0408.img/04080001/info/iconRaw.png
